2306131596669091840,2306131596669157375,DE
2306131596669353984,2306131596669419519,UA
2306131596670402560,2306131596670468095,LV
2306131596670926848,2306131596670992383,CH
2306131596671451136,2306131596671516671,CZ
2306131596671713280,2306131596671778815,RU
2306131596671975424,2306131596672040959,NO
2306131596673024000,2306131596673089535,BG
2306131596673548288,2306131596673613823,SK
2306131596673810432,2306131596673875967,NL
2306131596674072576,2306131596674138111,NZ
2306131596674334720,2306131596674400255,DE
2306131596675645440,2306131596675710975,RU
2306131596675907584,2306131596675973119,SK
2306131596676431872,2306131596676497407,NO
2306131596676694016,2306131596676759551,NO
2306131596676956160,2306131596677021695,GB
2306131596677218304,2306131596677283839,DE
2306131596678004736,2306131596678070271,TR
2306131596678266880,2306131596678332415,GB
2306131596678529024,2306131596678594559,DE
2306131596678791168,2306131596678856703,FR
2306131596679315456,2306131596679380991,CZ
2306131596680101888,2306131596680167423,BG
2306131596681412608,2306131596681478143,DE
2306131596681674752,2306131596681740287,DE
2306131596682199040,2306131596682264575,AT
2306131596684034048,2306131596684099583,DE
2306131596685344768,2306131596685410303,RU
2306131596685869056,2306131596685934591,CH
2306131596686131200,2306131596686196735,NL
2306131596686917632,2306131596686983167,SE
2306131596687179776,2306131596687245311,AT
2306131596687704064,2306131596687769599,DE
2306131596687966208,2306131596688031743,DE
2306131596688228352,2306131596688293887,DE
2306131596688490496,2306131596688556031,SI
2306131596689014784,2306131596689080319,UA
2306131596690587648,2306131596690653183,AT
2306131596690849792,2306131596690915327,DE
2306131596691898368,2306131596691963903,RU
2306131596692422656,2306131596692488191,SE
2306131596692684800,2306131596692750335,DE
2306131596692946944,2306131596693012479,NL
2306131596694257664,2306131596694323199,CZ
2306131596694781952,2306131596694847487,DE
2306131596695044096,2306131596695109631,NL
2306131596695568384,2306131596695633919,PL
2306131596695830528,2306131596695896063,LU
2306131596696354816,2306131596696420351,US
2306131596696616960,2306131596696682495,GB
2306131596697141248,2306131596697206783,AT
2306131596697403392,2306131596697468927,GB
2306131596697927680,2306131596697993215,PL
2306131596698189824,2306131596698255359,RU
2306131596698451968,2306131596698517503,US
2306131596699238400,2306131596699303935,CZ
2306131596699500544,2306131596699566079,CH
2306131596699762688,2306131596699828223,CH
2306131596700024832,2306131596700090367,SI
2306131596700286976,2306131596700352511,DE
2306131596700549120,2306131596700614655,UA
2306131596701073408,2306131596701138943,RO
2306131596701597696,2306131596701663231,UA
2306131596701859840,2306131596701925375,DE
2306131596702646272,2306131596702711807,DE
2306131596702908416,2306131596702973951,NL
2306131596703432704,2306131596703498239,UA
2306131596703694848,2306131596703760383,CZ
2306131596703956992,2306131596704022527,AT
2306131596704481280,2306131596704546815,DE
2306131596704743424,2306131596704808959,NL
2306131596705529856,2306131596705595391,NL
2306131596706578432,2306131596706840575,DE
2306131596707627008,2306131596707692543,ES
2306131596708151296,2306131596708216831,UA
2306131596708413440,2306131596708478975,UA
2306131596708675584,2306131596708741119,CZ
2306131596709199872,2306131596709265407,CH
2306131596709462016,2306131596709527551,GB
2306131596709724160,2306131596709789695,SE
2306131596709986304,2306131596710051839,UA
2306131596710248448,2306131596710313983,DE
2306131596710772736,2306131596710838271,DE
2306131596711297024,2306131596711362559,NL
2306131596712607744,2306131596712673279,DE
2306131596712869888,2306131596712935423,DE
2306131596713394176,2306131596713459711,CZ
2306131596713656320,2306131596713721855,DE
2306131596714180608,2306131596714246143,UA
2306131596714442752,2306131596714508287,CZ
2306131596715229184,2306131596715294719,RU
2306131596715491328,2306131596715556863,DE
2306131596716277760,2306131596716343295,SE
2306131596716539904,2306131596716605439,CZ
2306131596716802048,2306131596716867583,SA
2306131596717326336,2306131596717391871,NL
2306131596717588480,2306131596717654015,DE
2306131596718112768,2306131596718178303,PL
2306131596718637056,2306131596718702591,DE
2306131596718899200,2306131596718964735,FR
2306131596719685632,2306131596719751167,GR
2306131596719947776,2306131596720013311,FR
2306131596720472064,2306131596720537599,NL
2306131596720734208,2306131596720799743,GB
2306131596720996352,2306131596721061887,AT
2306131596721258496,2306131596721324031,NL
2306131596721782784,2306131596721848319,PL
2306131596722307072,2306131596722372607,PL
2306131596722569216,2306131596722634751,UA
2306131596723093504,2306131596723159039,FR
2306131596723879936,2306131596723945471,ME
2306131596724928512,2306131596724994047,GB
2306131596725190656,2306131596725256191,UA
2306131596725452800,2306131596725518335,ES
2306131596725714944,2306131596725780479,GB
2306131596725977088,2306131596726042623,IR
2306131596726501376,2306131596726632447,FR
2306131596729122816,2306131596729188351,DE
2306131596729909248,2306131596729974783,NO
2306131596730171392,2306131596730236927,UA
2306131596730433536,2306131596730499071,UA
2306131596731219968,2306131596731285503,DE
2306131596731482112,2306131596731547647,GB
2306131596731744256,2306131596731809791,DE
2306131596732530688,2306131596732596223,RU
2306131596732792832,2306131596732858367,DE
2306131596733054976,2306131596733120511,RU
2306131596733317120,2306131596733382655,GB
2306131596733579264,2306131596733644799,GB
2306131596733841408,2306131596733906943,GB
2306131596734103552,2306131596734169087,GB
2306131596734365696,2306131596734431231,DE
2306131596734889984,2306131596734955519,SE
2306131596735152128,2306131596735217663,PL
2306131596735414272,2306131596735479807,UA
2306131596735676416,2306131596735741951,GB
2306131596735938560,2306131596736004095,DE
2306131596736462848,2306131596736528383,DE
2306131596737249280,2306131596737314815,DE
2306131596737511424,2306131596737576959,AT
2306131596740395008,2306131596740460543,PL
2306131596740657152,2306131596740722687,ES
2306131596741181440,2306131596741246975,AT
2306131596741705728,2306131596741771263,CH
2306131596742492160,2306131596742557695,SE
2306131596742754304,2306131596742819839,AT
2306131596743802880,2306131596743868415,SE
2306131596744065024,2306131596744130559,NL
2306131596744327168,2306131596744392703,DE
2306131596745637888,2306131596745703423,AT
2306131596745900032,2306131596745965567,DE
2306131596746162176,2306131596746227711,SE
2306131596746686464,2306131596746751999,UA
2306131596746948608,2306131596747014143,RU
2306131596747210752,2306131596747276287,NL
2306131596747472896,2306131596747538431,PL
2306131596747997184,2306131596748062719,DE
2306131596748259328,2306131596748324863,RU
2306131596748521472,2306131596748587007,DE
2306131596748783616,2306131596748849151,DE
2306131596749045760,2306131596749111295,CH
2306131596749307904,2306131596749373439,IS
2306131596749832192,2306131596749897727,DE
2306131596750094336,2306131596750159871,DE
2306131596750356480,2306131596750422015,DE
2306131596750618624,2306131596750684159,DE
2306131596751142912,2306131596751208447,AT
2306131596751405056,2306131596751470591,DE
2306131596751667200,2306131596751732735,DE
2306131596751929344,2306131596751994879,NL
2306131596752715776,2306131596752781311,BE
2306131596752977920,2306131596753043455,PL
2306131596753502208,2306131596753567743,UA
2306131596753764352,2306131596753829887,DE
2306131596754026496,2306131596754092031,DE
2306131596754288640,2306131596754354175,SE
2306131596754550784,2306131596754616319,DE
2306131596754812928,2306131596754878463,EE
2306131596755075072,2306131596755140607,US
2306131596755599360,2306131596755664895,GB
2306131596756385792,2306131596756451327,BG
2306131596756910080,2306131596756975615,RU
2306131596757172224,2306131596757237759,UA
2306131596757696512,2306131596757762047,GB
2306131596758482944,2306131596758548479,PL
2306131596759007232,2306131596759072767,PL
2306131596760317952,2306131596760383487,GB
2306131596760580096,2306131596760645631,LK
2306131596760842240,2306131596760907775,PL
2306131596761104384,2306131596761169919,SE
2306131596761628672,2306131596761694207,SE
2306131596762152960,2306131596762218495,TJ
2306131596762677248,2306131596762742783,DE
2306131596763201536,2306131596763267071,DE
2306131596763725824,2306131596763791359,NL
2306131596763987968,2306131596764053503,DE
2306131596765298688,2306131596765364223,SE
2306131596765822976,2306131596765888511,NL
2306131596766085120,2306131596766150655,RU
2306131596766347264,2306131596766412799,BE
2306131596766871552,2306131596766937087,NL
2306131596767133696,2306131596767199231,NO
2306131596767395840,2306131596767461375,NL
2306131596767657984,2306131596767723519,UA
2306131596767920128,2306131596767985663,RU
2306131596768182272,2306131596768247807,RO
2306131596768444416,2306131596768509951,DE
2306131596769230848,2306131596769296383,DE
2306131596769492992,2306131596769558527,UA
2306131596769755136,2306131596769820671,UA
2306131596770803712,2306131596770869247,MD
2306131596771590144,2306131596772114431,DE
2306131596773949440,2306131596774014975,SE
2306131596774473728,2306131596774539263,SE
2306131596775260160,2306131596775325695,GB
2306131596775522304,2306131596775587839,BE
2306131596775784448,2306131596775849983,PL
2306131596776046592,2306131596776112127,UA
2306131596776308736,2306131596776374271,GB
2306131596776570880,2306131596776636415,DK
2306131596776833024,2306131596776898559,NL
2306131596777357312,2306131596777422847,UA
2306131596777619456,2306131596777684991,UA
2306131596778143744,2306131596778209279,CH
2306131596778668032,2306131596778733567,RU
2306131596778930176,2306131596778995711,NL
2306131596779716608,2306131596779782143,CH
2306131596779978752,2306131596780044287,DE
2306131596780765184,2306131596780830719,NL
2306131596781027328,2306131596781092863,UA
2306131596782075904,2306131596782141439,UA
2306131596782338048,2306131596782403583,SE
2306131596782600192,2306131596782665727,UA
2306131596782862336,2306131596782927871,DE
2306131596783124480,2306131596783190015,UA
2306131596783386624,2306131596783452159,FR
2306131596783648768,2306131596783714303,DE
2306131596784435200,2306131596784500735,RU
2306131596785221632,2306131596785287167,FR
2306131596785745920,2306131596785811455,PL
2306131596786008064,2306131596786073599,PL
2306131596786794496,2306131596786860031,FR
2306131596787056640,2306131596787122175,NO
2306131596787580928,2306131596787646463,DE
2306131596788367360,2306131596788432895,BG
2306131596788891648,2306131596788957183,SE
2306131596789153792,2306131596789219327,NL
2306131596789415936,2306131596789481471,CH
2306131596789678080,2306131596789743615,UA
2306131596789940224,2306131596790005759,AT
2306131596790464512,2306131596790530047,PL
2306131596790726656,2306131596790792191,DE
2306131596790988800,2306131596791054335,UA
2306131596791250944,2306131596791316479,AT
2306131596791513088,2306131596791578623,CH
2306131596791775232,2306131596791840767,NL
2306131596792299520,2306131596792365055,SE
2306131596792561664,2306131596792627199,DE
2306131596793085952,2306131596793151487,DE
2306131596793348096,2306131596793413631,NL
2306131596795183104,2306131596795248639,SE
2306131596795445248,2306131596795510783,CZ
2306131596796493824,2306131596796559359,RU
2306131596796755968,2306131596796821503,IL
2306131596797018112,2306131596797083647,SE
2306131596797280256,2306131596797345791,GB
2306131596797804544,2306131596797870079,PL
2306131596798853120,2306131596798918655,NL
2306131596799115264,2306131596799180799,SE
2306131596799377408,2306131596799442943,IS
2306131596799901696,2306131596799967231,US
2306131596800425984,2306131596800491519,RO
2306131596800688128,2306131596800753663,SE
2306131596800950272,2306131596801015807,US
2306131596801474560,2306131596801540095,GB
2306131596801736704,2306131596801802239,DE
2306131596801998848,2306131596802064383,UA
2306131596802260992,2306131596802326527,RO
2306131596803833856,2306131596803899391,DE
2306131596804358144,2306131596804423679,AT
2306131596805931008,2306131596805996543,CH
2306131596806717440,2306131596806782975,SE
2306131596807503872,2306131596807569407,BG
2306131596808028160,2306131596808093695,GB
2306131596808814592,2306131596808880127,CH
2306131596809076736,2306131596809142271,GB
2306131596809338880,2306131596809404415,UA
2306131596809601024,2306131596809666559,BG
2306131596809863168,2306131596809928703,RO
2306131596810125312,2306131596810190847,GR
2306131596810649600,2306131596810715135,US
2306131596810911744,2306131596810977279,FR
2306131596811173888,2306131596811239423,DE
2306131596811698176,2306131596811763711,DE
2306131596812222464,2306131596812287999,DE
2306131596813008896,2306131596813074431,BG
2306131596813271040,2306131596813336575,CZ
2306131596814057472,2306131596814123007,DE
2306131596814581760,2306131596814647295,DE
2306131596815368192,2306131596815433727,BG
2306131596815630336,2306131596815695871,DE
2306131596815892480,2306131596815958015,FR
2306131596816416768,2306131596816482303,DE
2306131596817203200,2306131596817268735,UA
2306131596819824640,2306131596819890175,DE
2306131596820348928,2306131596820414463,NL
2306131596820611072,2306131596820676607,UA
2306131596820873216,2306131596820938751,RU
2306131596821135360,2306131596821200895,DE
2306131596821659648,2306131596821725183,NO
2306131596821921792,2306131596821987327,BG
2306131596823232512,2306131596823298047,RU
2306131596823756800,2306131596823822335,DE
2306131596824018944,2306131596824084479,DE
2306131596824281088,2306131596824346623,DE
2306131596824543232,2306131596824608767,TR
2306131596824805376,2306131596824870911,PL
2306131596825067520,2306131596825133055,NL
2306131596825329664,2306131596825395199,DE
2306131596825591808,2306131596825657343,NL
2306131596825853952,2306131596825919487,NL
2306131596826116096,2306131596826181631,CZ
2306131596826640384,2306131596826705919,UA
2306131596827688960,2306131596827754495,GB
2306131596827951104,2306131596828016639,IL
2306131596828213248,2306131596828278783,DE
2306131596828737536,2306131596828803071,FR
2306131596829261824,2306131596829327359,CZ
2306131596830048256,2306131596830113791,SE
2306131596830572544,2306131596830638079,FR
2306131596830834688,2306131596830900223,IE
2306131596831621120,2306131596831686655,PL
2306131596832145408,2306131596832210943,DE
2306131596832407552,2306131596832473087,FR
2306131596832669696,2306131596832735231,DE
2306131596832931840,2306131596832997375,SI
2306131596833193984,2306131596833259519,DE
