0:0:0:0:2001:320::,0::2001:320:ffff:ffff,KR
0:0:0:0:2001:330::,0::2001:330:ffff:ffff,KR
0:0:0:0:2001:338::,0::2001:338:ffff:ffff,JP
0:0:0:0:2001:340::,0::2001:340:ffff:ffff,JP
0:0:0:0:2001:348::,0::2001:348:ffff:ffff,JP
0:0:0:0:2001:350::,0::2001:350:ffff:ffff,JP
0:0:0:0:2001:358::,0::2001:358:ffff:ffff,JP
0:0:0:0:2001:360:12::,0::2001:360:15:ffff,AU
0:0:0:0:2001:370::,0::2001:370:ffff:ffff,JP
0:0:0:0:2001:378::,0::2001:378:ffff:ffff,KR
0:0:0:0:2001:380::,0::2001:380:ffff:ffff,JP
0:0:0:0:2001:388::,0::2001:388:ffff:ffff,AU
0:0:0:0:2001:398::,0::2001:398:ffff:ffff,JP
0:0:0:0:2001:3a0::,0::2001:3a0:ffff:ffff,JP
0:0:0:0:2001:3a8::,0::2001:3a8:ffff:ffff,KR
0:0:0:0:2001:3b0::,0::2001:3b0:ffff:ffff,JP
0:0:0:0:2001:3b8::,0::2001:3b8:ffff:ffff,JP
0:0:0:0:2001:3c0::,0::2001:3c0:1fff:ffff,JP
0:0:0:0:2001:3c8::,0::2001:3c8:ffff:ffff,TH
0:0:0:0:2001:3d8::,0::2001:3d8:ffff:ffff,JP
0:0:0:0:2001:3e0::,0::2001:3e0:ffff:ffff,JP
0:0:0:0:2001:400::,0::2001:400:ffff:ffff,US
0:0:0:0:2001:410::,0::2001:410:ffff:ffff,CA
0:0:0:0:2001:418::,0::2001:418:0:ffff,US
0:0:0:0:2001:418:1::,0::2001:418:1:ffff,EE
0:0:0:0:2001:418:2::,0::2001:418:1401:3,US
0::2001:418:1401:4,0::2001:418:1401:4,NL
0::2001:418:1401:5,0::2001:418:1401:6,US
0::2001:418:1401:7,0::2001:418:1401:7,NL
0::2001:418:1401:8,0::2001:418:1401:17,US
0::2001:418:1401:18,0::2001:418:1401:18,NL
0::2001:418:1401:19,0::2001:418:1401:1b,US
0::2001:418:1401:1c,0::2001:418:1401:1c,NL
0::2001:418:1401:1d,0::2001:418:1401:20,US
0::2001:418:1401:21,0::2001:418:1401:21,NL
0::2001:418:1401:22,0::2001:418:1401:24,US
0::2001:418:1401:25,0::2001:418:1401:25,NL
0::2001:418:1401:26,0::2001:418:1401:2b,US
0::2001:418:1401:2c,0::2001:418:1401:2c,NL
0::2001:418:1401:2d,0::2001:418:1401:69,US
0::2001:418:1401:6a,0::2001:418:1401:6a,NL
0::2001:418:1401:6b,0::2001:418:1401:6f,US
0::2001:418:1401:70,0::2001:418:1401:71,NL
0::2001:418:1401:72,0::2001:418:1401:7c,US
0::2001:418:1401:7d,0::2001:418:1401:7d,NL
0::2001:418:1401:7e,0::2001:418:1401:2ff,US
0::2001:418:1401:300,0::2001:418:1401:5ff,NL
0::2001:418:1401:600,0::2001:418:1405:ffff,US
0:0:0:0:2001:418:1406::,0::2001:418:1406:ffff,SE
0:0:0:0:2001:418:1407::,0::2001:418:144d:ffff,US
0:0:0:0:2001:418:144e::,0::2001:418:144f:ffff,NL
0:0:0:0:2001:418:1450::,0:0:0:0:2001:418:1c01::,US
0::2001:418:1c01:1,0::2001:418:1c01:1,NL
0::2001:418:1c01:2,0::2001:418:3806:ffff,US
0:0:0:0:2001:418:3807::,0::2001:418:3807:ffff,EE
0:0:0:0:2001:418:3808::,0::2001:418:4001:1,US
0::2001:418:4001:2,0::2001:418:4001:2,NL
0::2001:418:4001:3,0::2001:418:4001:3,US
0::2001:418:4001:4,0::2001:418:4001:4,NL
0::2001:418:4001:5,0::2001:418:8005:ffff,US
0:0:0:0:2001:418:8006::,0::2001:418:8006:ffff,EE
0:0:0:0:2001:418:8007::,0::2001:418:8403:ffff,US
0:0:0:0:2001:418:8404::,0::2001:418:8404:1,NL
0::2001:418:8404:2,0::2001:418:ffff:ffff,US
0:0:0:0:2001:420::,0::2001:420:ffff:ffff,US
0:0:0:0:2001:428::,0::2001:428:2001:204,US
0::2001:428:2001:205,0::2001:428:2001:205,NL
0::2001:428:2001:206,0::2001:428:ffff:ffff,US
0:0:0:0:2001:430::,0::2001:430:ffff:ffff,US
0:0:0:0:2001:438::,0::2001:438:ffff:ffff,US
0:0:0:0:2001:440:1880::,0::2001:440:1880:ffff,SE
0:0:0:0:2001:450::,0::2001:450:ffff:ffff,US
0:0:0:0:2001:458::,0::2001:458:ffff:ffff,US
0:0:0:0:2001:460::,0::2001:460:ffff:ffff,US
0:0:0:0:2001:468::,0::2001:468:ffff:ffff,US
0:0:0:0:2001:470::,0::2001:470:55:ffff,US
0:0:0:0:2001:470:56::,0::2001:470:56:ffff,AU
0:0:0:0:2001:470:57::,0::2001:470:5f:ffff,US
0:0:0:0:2001:470:60::,0::2001:470:60:ffff,GB
0:0:0:0:2001:470:61::,0::2001:470:cb:ffff,US
0:0:0:0:2001:470:cc::,0::2001:470:cc:ffff,HK
0:0:0:0:2001:470:cd::,0::2001:470:11b:ffff,US
0:0:0:0:2001:470:11c::,0::2001:470:11c:ffff,AU
0:0:0:0:2001:470:11d::,0::2001:470:13d:ffff,US
0:0:0:0:2001:470:13e::,0::2001:470:13e:ffff,PR
0:0:0:0:2001:470:13f::,0::2001:470:2ce:ffff,US
0:0:0:0:2001:470:2cf::,0::2001:470:2cf:ffff,HK
0:0:0:0:2001:470:2d0::,0::2001:470:308:ffff,US
0:0:0:0:2001:470:309::,0::2001:470:309:ffff,HK
0:0:0:0:2001:470:30a::,0::2001:470:36e:ffff,US
0:0:0:0:2001:470:36f::,0::2001:470:36f:ffff,NG
0:0:0:0:2001:470:370::,0::2001:470:ffff:ffff,US
0:0:0:0:2001:480::,0::2001:480:4f:ffff,US
0:0:0:0:2001:480:52::,0::2001:480:5f:ffff,US
0:0:0:0:2001:480:61::,0::2001:480:8f:ffff,US
0:0:0:0:2001:480:91::,0::2001:480:160:ffff,US
0:0:0:0:2001:480:162::,0::2001:480:ffff:ffff,US
0:0:0:0:2001:490:2000::,0::2001:490:3fff:ffff,US
0:0:0:0:2001:490:4008::,0::2001:490:4008:ffff,NL
0:0:0:0:2001:490:4a00::,0::2001:490:4a03:ffff,NL
0:0:0:0:2001:4a0::,0::2001:4a0:ffff:ffff,US
0:0:0:0:2001:4b8::,0::2001:4b8:ffff:ffff,US
0:0:0:0:2001:4c0::,0::2001:4c0:ffff:ffff,CA
0:0:0:0:2001:4c8::,0::2001:4c8:100c:ffff,US
0:0:0:0:2001:4c8:100d::,0::2001:4c8:100d:ffff,CA
0:0:0:0:2001:4c8:100e::,0::2001:4c8:1014:ffff,US
0:0:0:0:2001:4c8:1015::,0::2001:4c8:1015:ffff,CA
0:0:0:0:2001:4c8:1016::,0::2001:4c8:1016:ffff,US
0:0:0:0:2001:4c8:1017::,0::2001:4c8:1017:ffff,CA
0:0:0:0:2001:4c8:1018::,0::2001:4c8:1019:ffff,US
0:0:0:0:2001:4c8:101a::,0::2001:4c8:101d:ffff,CA
0:0:0:0:2001:4c8:101e::,0::2001:4c8:101e:ffff,US
0:0:0:0:2001:4c8:101f::,0::2001:4c8:1020:ffff,CA
0:0:0:0:2001:4c8:1021::,0::2001:4c8:1021:ffff,US
0:0:0:0:2001:4c8:1022::,0::2001:4c8:1023:ffff,CA
0:0:0:0:2001:4c8:1024::,0::2001:4c8:1024:ffff,US
0:0:0:0:2001:4c8:1025::,0::2001:4c8:1025:ffff,CA
0:0:0:0:2001:4c8:1026::,0::2001:4c8:1029:ffff,US
0:0:0:0:2001:4c8:102a::,0::2001:4c8:102a:ffff,CA
0:0:0:0:2001:4c8:102b::,0::2001:4c8:107f:ffff,US
0:0:0:0:2001:4c8:1080::,0::2001:4c8:1080:ffff,CA
0:0:0:0:2001:4c8:1081::,0::2001:4c8:1084:ffff,US
0:0:0:0:2001:4c8:1085::,0::2001:4c8:1085:ffff,CA
0:0:0:0:2001:4c8:1086::,0::2001:4c8:1088:ffff,US
0:0:0:0:2001:4c8:1089::,0::2001:4c8:108a:ffff,CA
0:0:0:0:2001:4c8:108b::,0::2001:4c8:108c:ffff,US
0:0:0:0:2001:4c8:108d::,0::2001:4c8:108e:ffff,CA
0:0:0:0:2001:4c8:108f::,0::2001:4c8:108f:ffff,US
0:0:0:0:2001:4c8:1090::,0::2001:4c8:1095:ffff,CA
0:0:0:0:2001:4c8:1096::,0::2001:4c8:1096:ffff,US
0:0:0:0:2001:4c8:1097::,0::2001:4c8:1099:ffff,CA
0:0:0:0:2001:4c8:109a::,0::2001:4c8:109a:ffff,US
0:0:0:0:2001:4c8:109b::,0::2001:4c8:109b:ffff,CA
0:0:0:0:2001:4c8:109c::,0::2001:4c8:109e:ffff,US
0:0:0:0:2001:4c8:109f::,0::2001:4c8:109f:ffff,CA
0:0:0:0:2001:4c8:10a0::,0::2001:4c8:10a0:ffff,US
0:0:0:0:2001:4c8:10a1::,0::2001:4c8:10a1:ffff,CA
0:0:0:0:2001:4c8:10a2::,0::2001:4c8:10fc:ffff,US
0:0:0:0:2001:4c8:10fd::,0::2001:4c8:10fe:ffff,CA
0:0:0:0:2001:4c8:10ff::,0::2001:4c8:1107:ffff,US
0:0:0:0:2001:4c8:1108::,0::2001:4c8:1108:ffff,CA
0:0:0:0:2001:4c8:1109::,0::2001:4c8:110f:ffff,US
0:0:0:0:2001:4c8:1110::,0::2001:4c8:1110:ffff,CA
0:0:0:0:2001:4c8:1111::,0::2001:4c8:ffff:ffff,US
0:0:0:0:2001:4d0::,0::2001:4d0:ffff:ffff,US
0:0:0:0:2001:4e0::,0::2001:4e0:ffff:ffff,US
0:0:0:0:2001:4e8::,0::2001:4e8:ffff:ffff,CA
0:0:0:0:2001:4f8::,0::2001:4f8:ffff:ffff,US
0:0:0:0:2001:500:1::,0::2001:500:4:ffff,US
0:0:0:0:2001:500:a::,0::2001:500:f:ffff,US
0:0:0:0:2001:500:12::,0::2001:500:1e:ffff,US
0:0:0:0:2001:500:20::,0::2001:500:29:ffff,US
0:0:0:0:2001:500:2c::,0::2001:500:2f:ffff,US
0:0:0:0:2001:500:31::,0::2001:500:31:ffff,US
0:0:0:0:2001:500:40::,0::2001:500:44:ffff,IE
0:0:0:0:2001:500:46::,0::2001:500:4c:ffff,IE
0:0:0:0:2001:500:4e::,0::2001:500:4f:ffff,IE
0:0:0:0:2001:500:50::,0::2001:500:55:ffff,US
0:0:0:0:2001:500:60::,0::2001:500:6e:ffff,US
0:0:0:0:2001:500:70::,0::2001:500:7b:ffff,US
0:0:0:0:2001:500:7d::,0::2001:500:7d:ffff,US
0:0:0:0:2001:500:80::,0::2001:500:80:ffff,CA
0:0:0:0:2001:500:83::,0::2001:500:89:ffff,US
0:0:0:0:2001:500:8c::,0::2001:500:8f:ffff,US
0:0:0:0:2001:500:99::,0::2001:500:a6:ffff,US
0:0:0:0:2001:500:a7::,0::2001:500:a7:ffff,CA
0:0:0:0:2001:500:a8::,0::2001:500:a9:ffff,US
0:0:0:0:2001:500:c0::,0::2001:500:c1:ffff,US
0:0:0:0:2001:500:d0::,0::2001:500:d1:ffff,US
0:0:0:0:2001:500:e0::,0::2001:500:e1:ffff,IE
0:0:0:0:2001:500:f0::,0::2001:500:f0:ffff,US
0:0:0:0:2001:500:f1::,0::2001:500:f1:ffff,IE
0:0:0:0:2001:500:110::,0::2001:500:110:ffff,US
0:0:0:0:2001:500:120::,0::2001:500:127:ffff,US
0:0:0:0:2001:500:133::,0::2001:500:135:ffff,US
0:0:0:0:2001:500:200::,0::2001:500:20f:ffff,US
0:0:0:0:2001:500:3e5::,0::2001:500:3e5:ffff,US
0:0:0:0:2001:500:30ff::,0::2001:500:30ff:ffff,US
0:0:0:0:2001:500:3682::,0::2001:500:3682:ffff,US
0:0:0:0:2001:500:7967::,0::2001:500:7967:ffff,US
0:0:0:0:2001:500:856e::,0::2001:500:856e:ffff,US
0:0:0:0:2001:500:d937::,0::2001:500:d937:ffff,US
0:0:0:0:2001:500:ed30::,0::2001:500:ed30:ffff,US
0:0:0:0:2001:501:8a29::,0::2001:501:8a29:ffff,US
0:0:0:0:2001:501:b1f9::,0::2001:501:b1f9:ffff,US
0:0:0:0:2001:502:8cc::,0::2001:502:8cc:ffff,US
0:0:0:0:2001:502:100e::,0::2001:502:100e:ffff,US
0:0:0:0:2001:502:1ca1::,0::2001:502:1ca1:ffff,US
0:0:0:0:2001:502:2eda::,0::2001:502:2eda:ffff,US
0:0:0:0:2001:502:4612::,0::2001:502:4612:ffff,US
0:0:0:0:2001:502:7094::,0::2001:502:7094:ffff,US
0:0:0:0:2001:502:8c25::,0::2001:502:8c25:ffff,US
0:0:0:0:2001:502:ad09::,0::2001:502:ad09:ffff,US
0:0:0:0:2001:502:be98::,0::2001:502:be98:ffff,US
0:0:0:0:2001:502:cbe4::,0::2001:502:cbe4:ffff,US
0:0:0:0:2001:502:d399::,0::2001:502:d399:ffff,US
0:0:0:0:2001:502:f3ff::,0::2001:502:f3ff:ffff,US
0:0:0:0:2001:503:c27::,0::2001:503:c27:ffff,US
0:0:0:0:2001:503:d2d::,0::2001:503:d2d:ffff,US
0:0:0:0:2001:503:231d::,0::2001:503:231d:ffff,US
0:0:0:0:2001:503:3227::,0::2001:503:3227:ffff,US
0:0:0:0:2001:503:39c1::,0::2001:503:39c1:ffff,US
0:0:0:0:2001:503:4872::,0::2001:503:4872:ffff,US
0:0:0:0:2001:503:5419::,0::2001:503:5419:ffff,US
0:0:0:0:2001:503:5ae2::,0::2001:503:5ae2:ffff,US
0:0:0:0:2001:503:6810::,0::2001:503:6810:ffff,US
0:0:0:0:2001:503:7bbf::,0::2001:503:7bbf:ffff,US
0:0:0:0:2001:503:83eb::,0::2001:503:83eb:ffff,US
0:0:0:0:2001:503:91ef::,0::2001:503:91ef:ffff,US
0:0:0:0:2001:503:a83e::,0::2001:503:a83e:ffff,US
0:0:0:0:2001:503:ba3e::,0::2001:503:ba3e:ffff,US
0:0:0:0:2001:503:bfb0::,0::2001:503:bfb0:ffff,US
0:0:0:0:2001:503:d414::,0::2001:503:d414:ffff,US
0:0:0:0:2001:503:e239::,0::2001:503:e239:ffff,US
0:0:0:0:2001:503:e8ef::,0::2001:503:e8ef:ffff,US
0:0:0:0:2001:503:eea3::,0::2001:503:eea3:ffff,US
0:0:0:0:2001:503:f189::,0::2001:503:f189:ffff,US
0:0:0:0:2001:503:f261::,0::2001:503:f261:ffff,US
0:0:0:0:2001:503:f3da::,0::2001:503:f3da:ffff,US
0:0:0:0:2001:503:ff39::,0::2001:503:ff39:ffff,US
0:0:0:0:2001:503:ff40::,0::2001:503:ff43:ffff,US
0:0:0:0:2001:504:b::,0::2001:504:b:ffff,US
0:0:0:0:2001:504:2e::,0::2001:504:2e:ffff,US
0:0:0:0:2001:504:35::,0::2001:504:35:ffff,GD
0:0:0:0:2001:504:57::,0::2001:504:57:ffff,US
0:0:0:0:2001:506:20::,0::2001:506:20:ffff,CA
0:0:0:0:2001:506:39::,0::2001:506:39:ffff,US
0:0:0:0:2001:508::,0::2001:508:ffff:ffff,BM
0:0:0:0:2001:510::,0::2001:510:ffff:ffff,CA
0:0:0:0:2001:518::,0::2001:518:ffff:ffff,US
0:0:0:0:2001:520:1001::,0::2001:520:1001:ffff,US
0:0:0:0:2001:520:1007::,0::2001:520:1007:ffff,US
0:0:0:0:2001:520:100b::,0::2001:520:100c:ffff,US
0:0:0:0:2001:520:100e::,0::2001:520:1010:ffff,US
0:0:0:0:2001:520:1012::,0::2001:520:1012:ffff,US
0:0:0:0:2001:520:1014::,0::2001:520:1015:ffff,US
0:0:0:0:2001:520:1018::,0::2001:520:1018:ffff,US
0:0:0:0:2001:520:101c::,0::2001:520:1020:ffff,US
0:0:0:0:2001:520:103b::,0::2001:520:103b:ffff,US
0:0:0:0:2001:520:1052::,0::2001:520:1052:ffff,US
0:0:0:0:2001:520:1055::,0::2001:520:1056:ffff,US
0:0:0:0:2001:520:105a::,0::2001:520:105a:ffff,US
0:0:0:0:2001:520:5031::,0::2001:520:5031:ffff,US
0:0:0:0:2001:528::,0::2001:528:ffff:ffff,US
0:0:0:0:2001:538::,0::2001:538:ffff:ffff,US
0:0:0:0:2001:548::,0::2001:548:ffff:ffff,US
0:0:0:0:2001:550::,0::2001:550:108:ffff,US
0:0:0:0:2001:550:109::,0::2001:550:109:ffff,GB
0:0:0:0:2001:550:10a::,0::2001:550:600:ffff,US
0:0:0:0:2001:550:601::,0::2001:550:601:ffff,CA
0:0:0:0:2001:550:602::,0::2001:550:905:ffff,US
0:0:0:0:2001:550:906::,0::2001:550:907:ffff,CA
0:0:0:0:2001:550:908::,0::2001:550:909:ffff,US
0:0:0:0:2001:550:90a::,0::2001:550:90a:ffff,CA
0:0:0:0:2001:550:90b::,0::2001:550:1600:ffff,US
0:0:0:0:2001:550:1601::,0::2001:550:1601:ffff,CN
0:0:0:0:2001:550:1602::,0::2001:550:1d04:ffff,US
0:0:0:0:2001:550:1d05::,0::2001:550:1d05:ffff,RO
0:0:0:0:2001:550:1d06::,0::2001:550:5c08:ffff,US
0:0:0:0:2001:550:5c09::,0::2001:550:5c09:ffff,HK
0:0:0:0:2001:550:5c0a::,0::2001:550:9600:ffff,US
0:0:0:0:2001:550:9601::,0::2001:550:9601:ffff,TW
0:0:0:0:2001:550:9602::,0::2001:550:ffff:ffff,US
0:0:0:0:2001:558::,0::2001:560:ffff:ffff,US
0:0:0:0:2001:568::,0::2001:568:fff:ffff,CA
0:0:0:0:2001:569::,0::2001:56b:5fff:ffff,CA
0:0:0:0:2001:56b:8000::,0::2001:56b:ffff:ffff,CA
0:0:0:0:2001:578::,0::2001:57b:ffff:ffff,US
0:0:0:0:2001:580::,0::2001:580:ffff:ffff,US
0:0:0:0:2001:590::,0::2001:590:1005:ffff,US
0:0:0:0:2001:590:1006::,0::2001:590:1006:ffff,NL
0:0:0:0:2001:590:1007::,0::2001:590:3802:ffff,US
0:0:0:0:2001:590:3803::,0::2001:590:3803:ffff,SC
0:0:0:0:2001:590:3804::,0::2001:590:3c00:ffff,US
0:0:0:0:2001:590:3c01::,0::2001:590:3c01:ffff,NL
0:0:0:0:2001:590:3c02::,0::2001:590:ffff:ffff,US
0:0:0:0:2001:598::,0::2001:598:ffff:ffff,CA
0:0:0:0:2001:5a0::,0::2001:5a0:4401:ffff,US
0:0:0:0:2001:5a0:4402::,0::2001:5a0:4402:ffff,NL
0:0:0:0:2001:5a0:4403::,0::2001:5a0:ffff:ffff,US
0:0:0:0:2001:5a8::,0::2001:5a8:ffff:ffff,US
0:0:0:0:2001:5b0::,0::2001:5b0:3ff:ffff,US
0:0:0:0:2001:5b0:1f00::,0::2001:5b0:1fff:ffff,US
0:0:0:0:2001:5b0:2100::,0::2001:5b0:2dff:ffff,US
0:0:0:0:2001:5b0:3d00::,0::2001:5b0:3fff:ffff,US
0:0:0:0:2001:5b0:4100::,0::2001:5b0:54ff:ffff,US
0:0:0:0:2001:5b0:5b00::,0::2001:5b0:5bff:ffff,US
0:0:0:0:2001:5b0:5f00::,0::2001:5b0:5fff:ffff,US
0:0:0:0:2001:5b0:6500::,0::2001:5b0:66ff:ffff,US
0:0:0:0:2001:5b0:6900::,0::2001:5b0:69ff:ffff,US
0:0:0:0:2001:5b0:7000::,0::2001:5b0:73ff:ffff,US
0:0:0:0:2001:5b0:7500::,0::2001:5b0:78ff:ffff,US
0:0:0:0:2001:5b0:8000::,0::2001:5b0:bfff:ffff,US
0:0:0:0:2001:5b0:ffff::,0::2001:5b0:ffff:ffff,US
0:0:0:0:2001:5b8::,0::2001:5b8:ffff:ffff,US
0:0:0:0:2001:5c8:f7ff::,0::2001:5c8:f7ff:ffff,US
0:0:0:0:2001:5d8::,0::2001:5d8:ffff:ffff,US
0:0:0:0:2001:5e0::,0::2001:5e0:ffff:ffff,US
0:0:0:0:2001:5e8::,0::2001:5e8:ffff:ffff,US
0:0:0:0:2001:5f8::,0::2001:5f8:ffff:ffff,US
0:0:0:0:2001:600::,0::2001:600:ffff:ffff,US
0:0:0:0:2001:608::,0::2001:608:ffff:ffff,DE
0:0:0:0:2001:610::,0::2001:617:ffff:ffff,NL
0:0:0:0:2001:618::,0::2001:618:ffff:ffff,CH
0:0:0:0:2001:620::,0::2001:627:ffff:ffff,CH
0:0:0:0:2001:628::,0::2001:628:452:ffff,AT
0:0:0:0:2001:628:454::,0::2001:628:1fff:ffff,AT
0:0:0:0:2001:628:2001::,0::2001:62f:ffff:ffff,AT
0:0:0:0:2001:630::,0::2001:630:ffff:ffff,GB
0:0:0:0:2001:638::,0::2001:638:ffff:ffff,DE
0:0:0:0:2001:640::,0::2001:640:ffff:ffff,RU
0:0:0:0:2001:648::,0::2001:64f:ffff:ffff,GR
0:0:0:0:2001:650::,0::2001:65f:ffff:ffff,DE
0:0:0:0:2001:660::,0::2001:660:ffff:ffff,FR
0:0:0:0:2001:668::,0::2001:668:1f3:ffff,US
0:0:0:0:2001:668:1f4::,0::2001:668:1f7:ffff,NL
0:0:0:0:2001:668:1f8::,0::2001:668:1fb:ffff,US
0:0:0:0:2001:668:1fc::,0::2001:668:1ff:ffff,GB
0:0:0:0:2001:668:200::,0::2001:66f:ffff:ffff,US
0:0:0:0:2001:670::,0::2001:677:ffff:ffff,FI
0:0:0:0:2001:678:1::,0::2001:678:1:ffff,CZ
0:0:0:0:2001:678:2::,0::2001:678:2:ffff,DE
0:0:0:0:2001:678:3::,0::2001:678:3:ffff,US
0:0:0:0:2001:678:4::,0::2001:678:5:ffff,GB
0:0:0:0:2001:678:6::,0::2001:678:6:ffff,LT
0:0:0:0:2001:678:7::,0::2001:678:7:ffff,GR
0:0:0:0:2001:678:8::,0::2001:678:8:ffff,NL
0:0:0:0:2001:678:9::,0::2001:678:9:ffff,BE
0:0:0:0:2001:678:b::,0::2001:678:b:ffff,LV
0:0:0:0:2001:678:c::,0::2001:678:c:ffff,FR
0:0:0:0:2001:678:d::,0::2001:678:d:ffff,AT
0:0:0:0:2001:678:e::,0::2001:678:e:ffff,DE
0:0:0:0:2001:678:f::,0::2001:678:11:ffff,CZ
0:0:0:0:2001:678:12::,0::2001:678:12:ffff,IT
0:0:0:0:2001:678:14::,0::2001:678:18:ffff,RU
0:0:0:0:2001:678:19::,0::2001:678:19:ffff,LT
0:0:0:0:2001:678:1b::,0::2001:678:1b:ffff,LU
0:0:0:0:2001:678:1c::,0::2001:678:1c:ffff,AT
0:0:0:0:2001:678:20::,0::2001:678:20:ffff,AT
0:0:0:0:2001:678:24::,0::2001:678:24:ffff,AT
0:0:0:0:2001:678:28::,0::2001:678:28:ffff,US
0:0:0:0:2001:678:2c::,0::2001:678:2c:ffff,NL
0:0:0:0:2001:678:30::,0::2001:678:30:ffff,NL
0:0:0:0:2001:678:34::,0::2001:678:34:ffff,NL
0:0:0:0:2001:678:38::,0::2001:678:38:ffff,NL
0:0:0:0:2001:678:3c::,0::2001:678:3c:ffff,BG
0:0:0:0:2001:678:40::,0::2001:678:40:ffff,ES
0:0:0:0:2001:678:44::,0::2001:678:44:ffff,ES
0:0:0:0:2001:678:4c::,0::2001:678:4c:ffff,US
0:0:0:0:2001:678:50::,0::2001:678:50:ffff,TK
0:0:0:0:2001:678:54::,0::2001:678:54:ffff,TK
0:0:0:0:2001:678:58::,0::2001:678:58:ffff,TK
0:0:0:0:2001:678:5c::,0::2001:678:5c:ffff,TK
0:0:0:0:2001:678:60::,0::2001:678:60:ffff,US
0:0:0:0:2001:678:64::,0::2001:678:64:ffff,BE
0:0:0:0:2001:678:68::,0::2001:678:68:ffff,BE
0:0:0:0:2001:678:6c::,0::2001:678:6c:ffff,BE
0:0:0:0:2001:678:70::,0::2001:678:70:ffff,SK
0:0:0:0:2001:678:74::,0::2001:678:74:ffff,CA
0:0:0:0:2001:678:78::,0::2001:678:78:ffff,US
0:0:0:0:2001:678:7c::,0::2001:678:7c:ffff,LV
0:0:0:0:2001:678:80::,0::2001:678:80:ffff,LV
0:0:0:0:2001:678:84::,0::2001:678:84:ffff,LV
0:0:0:0:2001:678:88::,0::2001:678:88:ffff,LT
0:0:0:0:2001:678:8c::,0::2001:678:8c:ffff,LT
0:0:0:0:2001:678:90::,0::2001:678:90:ffff,SK
0:0:0:0:2001:678:94::,0::2001:678:94:ffff,US
0:0:0:0:2001:678:98::,0::2001:678:98:ffff,KZ
0:0:0:0:2001:678:9c::,0::2001:678:9c:ffff,SK
0:0:0:0:2001:678:a0::,0::2001:678:a0:ffff,FI
0:0:0:0:2001:678:a8::,0::2001:678:a8:ffff,DE
0:0:0:0:2001:678:ac::,0::2001:678:ac:ffff,SE
0:0:0:0:2001:678:b0::,0::2001:678:b3:ffff,IR
0:0:0:0:2001:678:c0::,0::2001:678:c0:ffff,DE
0:0:0:0:2001:678:c4::,0::2001:678:c4:ffff,DE
0:0:0:0:2001:678:c8::,0::2001:678:c8:ffff,UA
0:0:0:0:2001:678:d8::,0::2001:678:d8:ffff,LV
0:0:0:0:2001:678:e0::,0::2001:678:e0:ffff,CH
0:0:0:0:2001:678:e8::,0::2001:678:e8:ffff,CZ
0:0:0:0:2001:678:ec::,0::2001:678:ec:ffff,RU
0:0:0:0:2001:678:f0::,0::2001:678:f0:ffff,NO
0:0:0:0:2001:678:100::,0::2001:678:100:ffff,BG
0:0:0:0:2001:678:108::,0::2001:678:108:ffff,SK
0:0:0:0:2001:678:10c::,0::2001:678:10c:ffff,NL
